"","text","tweet_id","tweet_time","tweeter","tweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"821","Let’s go Pack!!!! #GoPackGo #GBvsNYG",1201243864268443648,"2019-12-01 20:57:09",2204874359,"☃️Savannah★❄️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"822","Time to put this game to rest. Ugly at times, but we got our 9th win! Switching to red zone. 💪🏾🙌🏾 #GoPackGo #AGNFB",1201243834019127296,"2019-12-01 20:57:02",86559598,"🧀 (9-3) 🐶 (11-1) Revenge SZN",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"823","Lets go! Back to lambeau we go 9-3. #GoPackGo",1201243832341299200,"2019-12-01 20:57:02",245625054,"Michael Keelan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"824","Not bad for #OldManOnDefense.  #GoPackGo https://t.co/DY3xmkLeOp",1201243827299868672,"2019-12-01 20:57:01",349220848,"Tim Mahan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"825","Good teams don't lose two in a row #GoPackGo",1201243819905290240,"2019-12-01 20:56:59",29075582,"Adam Birdy",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"826","🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾 *runs round room* #GoPackGo #GoPackGo 💚💛💚💛💚💛💚💛 https://t.co/0NpP1AMCtI",1201243809566330880,"2019-12-01 20:56:56",1173689413483814912,"Eminem's Real Wife",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"827","More like a home game! Go Pack Go running around MetLife Stadium in NYC #GoPackGo #GBvsNYG #greenbay #nfl #whosthehometeam https://t.co/S3ka4OAidN",1201243777475760128,"2019-12-01 20:56:49",1069352820,"Rory Jakeman",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"828","Packers win. 9-3!!! #GoPackGo #GoPackGo",1201243757338923008,"2019-12-01 20:56:44",205385936,"Tim McKuhen",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"829","I'll take a 9-3 start!!!

#GoPackGo",1201243727496388608,"2019-12-01 20:56:37",62998398,"Jon Meck - Khash Money Stan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"830","9-3 never felt so good! Saw a lot of improvements in this game on both sides. Another solid day for Z. Smith and 3 takeaways by the defense. #GoPackGo",1201243726837886976,"2019-12-01 20:56:37",127340639,"Ben Clubb",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"831","Love hearing the #GoPackGo chants",1201243712669585408,"2019-12-01 20:56:33",1069614443875717120,"Packersgurl😈😈(9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"832","With just two minutes left of this game, how we feelin’?! #gopackgo",1201243705220448256,"2019-12-01 20:56:32",42970928,"Packers coverage by Acme Packing Co.",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"833","The Green Bay Packers Is 2 Minutes Away From Going 9-3 Baby #GoPackGo",1201243702234099712,"2019-12-01 20:56:31",39156594,"Scott Stodden",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"834","#GoPackGo https://t.co/Qgrc4iPa9c",1201243672911794176,"2019-12-01 20:56:24",253324117,"Larry Bergin 🏈🧀💚",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"835","Perfect way to end the weekend. Way to go team. Nice win. #GoPackGo",1201243659540283392,"2019-12-01 20:56:21",2164109101,"Unwritten Agenda✒",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"836",".@packers QB @AaronRodgers12 has four touchdown passes on Sunday, tying @ProFootballHOF Brett Favre (23 games) for the fourth-most games with at least four touchdown passes in @NFL history. #NFL100 #GBvsNYG https://t.co/nZkH6UGHFv",1201243658273611776,"2019-12-01 20:56:20",88767114,"NFL345",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"837","Our #Packers Fan Podcast voicemail is ready for YOUR call! Let us know what you liked, and anything you didn’t, from the game. Call +1 (920) 372-2546 by 11:00pm Eastern to be part of this week’s show, and #GoPackGo! https://t.co/Wr6ouLUtWS",1201243649368944640,"2019-12-01 20:56:18",365825877,"Packers Fan Podcast",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"838","9-3 #GoPackGo",1201243618205405184,"2019-12-01 20:56:11",343474861,"🦌",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"839","@packers are playing at the Giants. I have heard “go pack go” chants on tv at least a dozen times. 😂👏🏻 Packers fans are everywhere. Let’s go! 💛💚 #GoPackGo",1201243613851799552,"2019-12-01 20:56:10",1123904198,"Makena Lynn",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"840","@packers showing they can bounce back. big game from Rodgers, just what we needed #GoPackGo",1201243597678374912,"2019-12-01 20:56:06",264351724,"Brandon Unruh",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"841","Bounce back win! Now we get to go home for 2 games! #GoPackGo #PackersWin #Packers",1201243589562556416,"2019-12-01 20:56:04",744319831,"Packers (9-3) Badgers (10-2)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"842","9-3 #GoPackGo https://t.co/aJOVgll9jT",1201243585271779328,"2019-12-01 20:56:03",236395477,"AC",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"843","Crosser is dropped and @packers take over. This one is in the bag. #GBvsNYG #GoPackGo",1201243582415462400,"2019-12-01 20:56:02",1048299662749433856,"Trevor",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"844","9-3 #GoPackGo",1201243580385366016,"2019-12-01 20:56:02",944639227832274944,"Bret Dunk",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"845","Winning season baby!!! #GoPackGo",1201243579424731136,"2019-12-01 20:56:02",2854182762,"Mitch",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"846","#GoPackGo with the W and to 9-3!",1201243564765786112,"2019-12-01 20:55:58",381903480,"tomkippen",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"847","Giants goes for it on 4th down and the Packers DEFENSE HOLDS!!

Green Bay takes over on their own 17 yard line leading 31-13 with 2 minutes left in the 4th!!

#GBvsNYG #GoPackGo https://t.co/bRNPpSu51G",1201243558734381056,"2019-12-01 20:55:57",3403366834,"Cream City Central",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"848","9-3 I’ll take it. #GoPackGo #Packers",1201243528380088320,"2019-12-01 20:55:49",231974434,"Dray",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"849","@63GBPackerfan @NFL @Ravens @49ers Are TV Guide said that we were supposed to get the @49ers at the @Ravens game but got the @packers instead. #GoPackGo",1201243519509250048,"2019-12-01 20:55:47",1941860126,"McKenzie Grace",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"850","Love how even on the road it can still feel like a home game.
Pack fans travel well 
#GoPackGo",1201243510780911616,"2019-12-01 20:55:45",1117435790,"i need a new name",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"851","@Tauanda @Empacotadores Tô na mesma que vc... #GoPackGo",1201243508167860224,"2019-12-01 20:55:45",2973608243,"Leandro Novello",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"852","That incompletion from Jones puts this game firmly to bed! Packers to see out the final 2 mins! #GoPackGo #GBvsNYG",1201243503528951808,"2019-12-01 20:55:43",1390248440,"UK and Irish Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"853","GOOD WIN! #GoPackGo",1201243482225963008,"2019-12-01 20:55:38",507792369,"Tyler Daniel 9-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"854","The Packers have put 31 points on the board and Aaron Jones hasn’t scored any of them 🤦‍♂️🙄
#GoPackGo",1201243479545929728,"2019-12-01 20:55:38",44961859,"Thomas Hoskins ⭐ ........トーマス　ホスキンス",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"855","That'll do it. #Packers #GoPackGo",1201243477209686016,"2019-12-01 20:55:37",40389379,"Matt",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"856","#GoPackGo",1201243462810685440,"2019-12-01 20:55:34",859924849,"Brett Smith",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"857","9-3 baby!! #GoPackGo https://t.co/Tinr4upZt2",1201243457966223360,"2019-12-01 20:55:33",84765666,"Grant",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"858","#GOPACKGO",1201243456846401536,"2019-12-01 20:55:32",57823061,"Zack Gallerani",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"859","@KJayCee AWW. *RIGHT* AT THE 2 MINUTE WARNING.

GUESS WE'LL SETTLE FOR AN 18 POINT WIN.

#GoPackGo https://t.co/q7RlaGBvXb",1201243445802745856,"2019-12-01 20:55:30",308900763,"THE 'EXTERMINATE TURKEY' KALED!",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"860","TURNOVER ON DOWNS!

TWO MINUTE WARNING.

#GoPackGo
#GBvsNYG",1201243440044019712,"2019-12-01 20:55:28",919978301212577792,"Lambeau Leapers BR 🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"861","#GoPackGo back on top",1201243436369793024,"2019-12-01 20:55:27",1112145302,"Donovan James",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"862","YA HUELE A VICTORIA!!!🙌🏻💚💛😍

#GoPackGo #GBvsNYG",1201243433320550400,"2019-12-01 20:55:27",184251780,"Sнeylα Alναяєz⍟",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"863","Chants of “Go Pack Go” are drowning out “Tank Giants Tank.” #GoPackGo",1201243414089621504,"2019-12-01 20:55:22",79896414,"Rick Bie",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"864","#VictoryFormation time! #Packers #GoPackGo started slow but showed improvements!",1201243401687056384,"2019-12-01 20:55:19",546233079,"Don Basina 🌱Ⓥ💚🏈💛🇺🇸",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"865","9-3 #GoPackGo",1201243390483910656,"2019-12-01 20:55:16",480852802,"David",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"866","Some second string options in for the #Packers defense on that drive. These are important reps. #GoPackGo",1201243387506110464,"2019-12-01 20:55:16",19970866,"Duke J. Backus ✝️🧀🧔🏻",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"867","I guess a 9 and 3 record is ok. 😜😜 #GoPackGo",1201243375149682688,"2019-12-01 20:55:13",374587718,"Drew Nelson",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"868","On Monday's, we celebrate victories.

#GoPackGo",1201243359492358144,"2019-12-01 20:55:09",27556737,"Jeff",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"869","It don’t even matter it’s been a DUB #GoPackGo",1201243356132716544,"2019-12-01 20:55:08",321429242,"JOURDY 🦄",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"870","Until next week.. See you then #GoPackGo https://t.co/j2T3WGH7Gd",1201243351070232576,"2019-12-01 20:55:07",256120206,"ℙ𝔸ℂ𝕂𝔼ℝℕ𝔸𝕋𝕀𝕆ℕ",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"871","📽 Daniel Jones lance sa 3e INT du match, dans les bras de Tramon Williams cette fois ! #GoPackGo https://t.co/TXd6Wj6L0R",1201243350738886656,"2019-12-01 20:55:07",3312742962,"NFL France - firstdownfr.fr",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"872","Love hearing this!!! #GoPackGo",1201243337723920384,"2019-12-01 20:55:04",69968239,"Kerry",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"873","Nice stop by @Joshrando3 #GBvsNYG #GoPackGo",1201243332640460800,"2019-12-01 20:55:03",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"874","9-3. #GoPackGo",1201243316303605760,"2019-12-01 20:54:59",53161551,"Jon Iaccino",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"875","9️⃣-3️⃣ baybay! #gopackgo",1201243264562671616,"2019-12-01 20:54:46",75384020,"Wendi Hansen",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"876","Wow. @BangTimeBurks defended that pass #GBvsNYG #GoPackGo",1201243256375455744,"2019-12-01 20:54:44",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"877","Packers D having too much fun today. 😎❄️ #GoPackGo 

 https://t.co/r6EES5XWzG",1201243246036471808,"2019-12-01 20:54:42",4656272179,"GBP Daily",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"878","@packers @HighRizer22 #packers #GBvsNYG https://t.co/ySK8EUUyjY",1201243236418932736,"2019-12-01 20:54:40",83698410,"SuyenB",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"879","I hear you fans!!!! #GoPackGo #GoPackGo #GoPackGo 💚💛‼️‼️‼️‼️‼️",1201243210238058496,"2019-12-01 20:54:33",154372296,"♫♪Μι§ż◦ĽΞפ∆Ĉ¥♫♪ (9-3) #AGNFB #1 NFCN 💚💛‼️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"880","There’s your dagger. #PackersFamily #GoPackGo #GBvsNYG #NFL100",1201243196803579904,"2019-12-01 20:54:30",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"881","Green Bay is doing what they’re expected to do, Feast on a bad team. They didn’t do this twice earlier in the year so it’s an improvement to do it now. This is how you get right late in the season for a playoff push and playoff run. #GoPackGo #GBvsNYG",1201243159172304896,"2019-12-01 20:54:21",959905606894108672,"Factoid [Dollar Bin Diver] team TBD",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"882","“Few teams travel as well as the Green Bay @packers. Looking around the stadium you see so many cheeseheads.” 

I know a few of those! 

#GoPackGo #Packers https://t.co/gz8kBBfghj",1201243159147241472,"2019-12-01 20:54:21",7535252,"Amie Green",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"883","GG Packers!!!! #GoPackGo",1201243147541655552,"2019-12-01 20:54:19",970998856732282880,"Kendall",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"884","Godspeed @RashanAGary #PackersFamily #GoPackGo #GBvsNYG #NFL100",1201243099227246592,"2019-12-01 20:54:07",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"885","Dang.. @darnellsavage_ coulda had another INT off the deflection. #GBvsNYG #GoPackGo",1201243066478350336,"2019-12-01 20:53:59",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"886","#GoPackGo https://t.co/hfISWEa5us",1201242989219188736,"2019-12-01 20:53:41",952700118,"Amy Thompson 🎄",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"887","Kicking butt in the Big Apple!
.
#packervilleusa #greenbaypackers #greenbay #packers #gopackgo #packernation #titletown #lambeau #lambeaufield #nfl #nfl100 #GBvsNYG https://t.co/5NSbbX1RzI",1201242988522987520,"2019-12-01 20:53:41",321815933,"Packerville, U.S.A.",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"888","SAVAGE MEU FILHO.

ERA INTERCEPTAÇÃO ISSO 

#GoPackGo
#GBvsNYG",1201242984731357184,"2019-12-01 20:53:40",919978301212577792,"Lambeau Leapers BR 🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"889","Even though the defense has been average since Wk4, today should be a great confidence booster for remainder of season!! Just keep grinding D-Train!! #GoPackGo",1201242949415325696,"2019-12-01 20:53:31",1301342642,"Ohio Cheesehead",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"890","Correction.. #SACKRELL almost stripped Jones. #GBvsNYG #GoPackGo",1201242918125735936,"2019-12-01 20:53:24",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"891","🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀 #gopackgo 🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀🧀",1201242888266489856,"2019-12-01 20:53:17",520409949,"Anthony",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"892","#GoPackGo has been penalized more than the Giants. Just in case the haters show up.  #GBvsNYG",1201242877524877312,"2019-12-01 20:53:14",1110494587,"Tyrone Dudley, BCaBA",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"893","🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾 *runs round room* #GoPackGo #GoPackGo 💛💚💛💚💛💚💛💚 https://t.co/ODa5vwFgLw",1201242807354187776,"2019-12-01 20:52:57",1173689413483814912,"Eminem's Real Wife",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"894","#GoPackGo",1201242751129587712,"2019-12-01 20:52:44",16451690,"LekanAfolabi🇳🇬🇨🇦",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"895","Beating the Giants doesnt really tell us much especially after getting smoked last week. 9-3, hopefully the Vikings get railed. #GoPackGo",1201242723128430592,"2019-12-01 20:52:37",256235844,"Robert Jackson V",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"896","And here comes the absurd amount of scrimmage yards for the opposing team when it doesn’t matter. What happened to all gas, no fucking breaks? #GoPackGo",1201242675053318144,"2019-12-01 20:52:26",1038162381459865600,"(9-3) vs WAS",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"897","Gaints getting some big plays  #GoPackGo🙃",1201242613078097920,"2019-12-01 20:52:11",462805481,"DodgersPackersLakers",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"898","#GoPackGo https://t.co/yHRVExi3R3",1201242586649903104,"2019-12-01 20:52:05",399648746,"Be Safe Out There",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"899","#GoPackGo",1201242585777487872,"2019-12-01 20:52:05",57549666,"David Finley ️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"900","Rashan Gary is down on the turf #GoPackGo #GBvsNYG 🚨🚨🚨",1201242579712585728,"2019-12-01 20:52:03",1390248440,"UK and Irish Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"901","After @PrestonSmith94 almost strips Jones, he drops a bomb. Surprised the WR didn’t drop after the hit delivered by @_SmashAmos31 #GBvsNYG #GoPackGo",1201242535789813760,"2019-12-01 20:51:53",1048299662749433856,"Trevor",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"902","#GoPackGo #snowgame",1201242516265349120,"2019-12-01 20:51:48",218173924,"TaK",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"903","9-3 #GoPackGo",1201242502357028864,"2019-12-01 20:51:45",225250757,"HeelMattMcclue",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"904","Honestly thriving #GoPackGo https://t.co/dEFdFjma5m",1201242488226357248,"2019-12-01 20:51:41",493556410,"Greggs Benedict 🍳",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"905","Danny ""Dimes"" Lmaooooo #GoPackGo",1201242474708176896,"2019-12-01 20:51:38",725916357284356096,"Eric",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"906","Forgot Rashan Gary was on the @Packers to be honest. #GoPackGo",1201242474645209088,"2019-12-01 20:51:38",24397230,"Nathan Baliva",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"907","#GBvsNYG HEY @packers CAN YOU AT LEAST TRY AND COVER THE TE!!!??????",1201242415270711296,"2019-12-01 20:51:24",3065500928,"Gary",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
